"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.839768613E1,-6.503974915E-1,1.221310272E0,9.705966339E0,9.804101094E0
8.840768613E1,-7.042854309E-1,1.231638794E0,9.704619141E0,9.807781847E0
8.841768613E1,-7.518864441E-1,1.237027588E0,9.710307312E0,9.817618783E0
8.842768613E1,-7.343728638E-1,1.236428833E0,9.711504822E0,9.817402185E0
8.843768612E1,-6.453080750E-1,1.201401672E0,9.719138947E0,9.814349207E0
8.844768512E1,-5.312452698E-1,1.175954590E0,9.779762878E0,9.864524960E0
8.845768513E1,-4.767585754E-1,1.168919220E0,9.790989532E0,9.872038640E0
8.846768513E1,-4.450245667E-1,1.213376770E0,9.816735992E0,9.901446137E0
8.847768513E1,-4.495152283E-1,1.231638794E0,9.816885681E0,9.904051824E0
8.848768513E1,-4.900808716E-1,1.235830078E0,9.808353424E0,9.898042844E0
8.849768413E1,-5.522016907E-1,1.234183502E0,9.808503113E0,9.901255927E0
8.850768413E1,-6.204597473E-1,1.238374786E0,9.780810699E0,9.878400698E0
8.851768412E1,-6.556365967E-1,1.260678406E0,9.767189026E0,9.870012708E0
8.852768413E1,-6.604266357E-1,1.283880157E0,9.774523773E0,9.880578252E0
8.853768413E1,-6.497987366E-1,1.293759613E0,9.778715057E0,9.885308316E0
8.854768313E1,-5.749543762E-1,1.247655487E0,9.779613190E0,9.875629139E0
8.855768313E1,-5.047503662E-1,1.249451752E0,9.796528015E0,9.888774634E0
8.856768313E1,-4.875361633E-1,1.291663971E0,9.812694397E0,9.909341989E0
8.857768313E1,-5.198689270E-1,1.333876190E0,9.812095642E0,9.915982568E0
8.858768312E1,-5.703140259E-1,1.331780548E0,9.821675720E0,9.927951021E0
8.859768313E1,-5.972579956E-1,1.310973816E0,9.800868988E0,9.906180009E0
8.860768213E1,-5.920188904E-1,1.298699341E0,9.780511322E0,9.884103807E0
8.861768213E1,-5.686674500E-1,1.295705566E0,9.742640076E0,9.844860143E0
8.862768213E1,-5.381309509E-1,1.271605682E0,9.729467468E0,9.826957980E0
8.863768213E1,-5.231620789E-1,1.245559845E0,9.720486145E0,9.813917097E0
8.864768213E1,-5.429209900E-1,1.253643036E0,9.740394745E0,9.835734535E0
8.865768112E1,-5.490582275E-1,1.223555603E0,9.783954163E0,9.875439854E0
8.866768112E1,-5.156776428E-1,1.147962799E0,9.813293152E0,9.893657792E0
8.867768113E1,-4.990621948E-1,1.152004395E0,9.833201752E0,9.913023448E0
8.868768113E1,-5.057981873E-1,1.204545135E0,9.822274475E0,9.908775739E0
8.869768113E1,-5.213658142E-1,1.263073425E0,9.802066498E0,9.896852248E0
8.870768013E1,-5.301974487E-1,1.290017395E0,9.763596497E0,9.862711126E0
8.871768013E1,-5.557942200E-1,1.313069458E0,9.733958130E0,9.837835102E0
8.872768013E1,-5.890251160E-1,1.322200470E0,9.751322021E0,9.858166454E0
8.873768012E1,-6.349795532E-1,1.298699341E0,9.738748169E0,9.845457577E0
8.874768013E1,-6.023474121E-1,1.305285645E0,9.632319489E0,9.739002605E0
8.875767913E1,-4.858895874E-1,1.353186035E0,9.724827118E0,9.830537300E0
8.876767913E1,-4.647834778E-1,1.360071716E0,9.674232330E0,9.780418699E0
8.877767913E1,-4.843927002E-1,1.356928253E0,9.685458984E0,9.792037904E0
8.878767913E1,-4.819976807E-1,1.323847046E0,9.779014435E0,9.879980571E0
8.879767913E1,-5.129832458E-1,1.318458252E0,9.789792023E0,9.891486836E0
8.880767812E1,-5.195695496E-1,1.342109070E0,9.803862762E0,9.908932048E0
8.881767829E1,-5.182223511E-1,1.359323273E0,9.784103851E0,9.891663275E0
8.882767829E1,-5.215155029E-1,1.367406464E0,9.785301361E0,9.894134706E0
8.883767829E1,-5.102888489E-1,1.335672455E0,9.783056030E0,9.886991499E0
8.884767829E1,-5.054988098E-1,1.277593231E0,9.768087158E0,9.864243521E0
8.885767729E1,-4.492158508E-1,1.237027588E0,9.833650818E0,9.921326552E0
8.886767729E1,-4.085005188E-1,1.244811401E0,9.865235138E0,9.951848694E0
8.887767729E1,-3.885919189E-1,1.272054749E0,9.833351440E0,9.922899149E0
8.888767729E1,-4.026626587E-1,1.316661987E0,9.845476227E0,9.941284532E0
8.889767729E1,-4.333488464E-1,1.328038330E0,9.809401245E0,9.908371704E0
8.890767629E1,-4.529580688E-1,1.341809692E0,9.762099609E0,9.864289789E0
8.891767629E1,-4.511618042E-1,1.366358643E0,9.731862488E0,9.837663869E0
8.892767629E1,-4.611909485E-1,1.397493896E0,9.696236572E0,9.807277397E0
8.893767629E1,-4.453239441E-1,1.428329773E0,9.659413147E0,9.774594708E0
8.894767629E1,-4.308041382E-1,1.432970123E0,9.670190735E0,9.785273856E0
8.895767529E1,-4.007167053E-1,1.397344208E0,9.678722992E0,9.787278655E0
8.896767529E1,-4.007167053E-1,1.370849304E0,9.682914276E0,9.787677486E0
8.897767529E1,-4.146377563E-1,1.389261017E0,9.678722992E0,9.786707792E0
8.898767529E1,-4.239184570E-1,1.438209229E0,9.667795715E0,9.783375013E0
8.899767529E1,-4.649331665E-1,1.462907867E0,9.638606415E0,9.760071511E0
8.900767529E1,-5.011578369E-1,1.469344482E0,9.641450500E0,9.765638747E0
8.901767429E1,-5.099894714E-1,1.450034637E0,9.637857971E0,9.759661674E0
8.902767429E1,-4.840933228E-1,1.428629150E0,9.626631317E0,9.744093499E0
8.903767429E1,-4.757107544E-1,1.411714325E0,9.652078400E0,9.766363473E0
8.904767429E1,-4.748126221E-1,1.447340240E0,9.657766571E0,9.777151729E0
8.905767429E1,-4.806504822E-1,1.466500397E0,9.663005676E0,9.785465089E0
8.906767329E1,-4.760101318E-1,1.451232147E0,9.658664703E0,9.778673951E0
8.907767329E1,-4.495152283E-1,1.409169617E0,9.684411163E0,9.796715905E0
8.908767329E1,-4.345463562E-1,1.383872223E0,9.683962097E0,9.791989316E0
8.909767329E1,-4.577481079E-1,1.394949188E0,9.690548401E0,9.801129776E0
8.910767329E1,-4.679269409E-1,1.389710083E0,9.705517273E0,9.815666828E0
8.911767229E1,-4.893324280E-1,1.381626892E0,9.684261475E0,9.794552537E0
8.912767229E1,-5.369334412E-1,1.381177826E0,9.678872681E0,9.791655941E0
8.913767229E1,-6.048921204E-1,1.372944946E0,9.684560852E0,9.800081183E0
8.914767229E1,-6.631210327E-1,1.381028137E0,9.683213654E0,9.803652120E0
8.915767229E1,-6.635700989E-1,1.388512573E0,9.672436066E0,9.794095767E0
8.916767129E1,-5.810916138E-1,1.373394012E0,9.684710541E0,9.798851812E0
8.917767129E1,-4.784051514E-1,1.355131989E0,9.716594238E0,9.822293917E0
8.918767129E1,-4.366419983E-1,1.379680939E0,9.723180542E0,9.830280544E0
8.919767129E1,-4.662803650E-1,1.416354675E0,9.745933228E0,9.859345436E0
8.920767129E1,-4.920268250E-1,1.423988800E0,9.782756653E0,9.898088817E0
8.921767029E1,-5.165757751E-1,1.400337982E0,9.765991516E0,9.879392051E0
8.922767029E1,-5.358856201E-1,1.399439850E0,9.770182800E0,9.884436112E0
8.923767029E1,-5.551954651E-1,1.435814209E0,9.779912567E0,9.900327988E0
8.924767029E1,-5.364843750E-1,1.470541992E0,9.759554901E0,9.884291634E0
8.925767029E1,-4.855902100E-1,1.482517090E0,9.762249298E0,9.886109757E0
8.926766929E1,-4.120930481E-1,1.471739502E0,9.729916534E0,9.849218934E0
8.927766929E1,-3.586541748E-1,1.457818451E0,9.709259491E0,9.824641842E0
8.928766929E1,-3.784130859E-1,1.490151215E0,9.670490112E0,9.791941897E0
8.929766929E1,-4.059558105E-1,1.526375885E0,9.659263458E0,9.787542798E0
8.930766929E1,-4.894821167E-1,1.561552734E0,9.646090851E0,9.783920911E0
8.931766829E1,-6.242019653E-1,1.618584137E0,9.652377777E0,9.807030104E0
8.932766829E1,-7.601193237E-1,1.665436707E0,9.669591980E0,9.841365244E0
8.933766829E1,-8.286767578E-1,1.641486511E0,9.678722992E0,9.851845608E0
8.934766829E1,-8.220904541E-1,1.593137054E0,9.701775055E0,9.866020353E0
8.935766829E1,-7.551795959E-1,1.556463318E0,9.721983032E0,9.874706495E0
8.936766729E1,-6.538403320E-1,1.513652344E0,9.765243073E0,9.903465195E0
8.937766729E1,-5.755531311E-1,1.449136505E0,9.807006226E0,9.930187769E0
8.938766729E1,-5.176235962E-1,1.376537476E0,9.831255798E0,9.940642845E0
8.939766729E1,-4.601431274E-1,1.300645294E0,9.885742493E0,9.981548703E0
8.940766729E1,-4.216731262E-1,1.225351868E0,9.911339264E0,9.995696145E0
8.941766629E1,-3.948788452E-1,1.174158325E0,9.879455566E0,9.956817733E0
8.942766629E1,-3.984713745E-1,1.181942139E0,9.815987549E0,9.894916787E0
8.943766629E1,-4.740641785E-1,1.207838287E0,9.761201477E0,9.847063748E0
8.944766629E1,-5.406756592E-1,1.223405914E0,9.629325714E0,9.721777919E0
8.945766629E1,-5.230123901E-1,1.260828094E0,9.608518982E0,9.704991833E0
8.946766529E1,-5.225633240E-1,1.285526733E0,9.573192444E0,9.673244801E0
8.947766529E1,-5.763015747E-1,1.308878174E0,9.502239990E0,9.609258578E0
8.948766529E1,-6.435118103E-1,1.356928253E0,9.508676605E0,9.626541046E0
8.949766529E1,-6.959028625E-1,1.367406464E0,9.482780457E0,9.606102561E0
8.950766529E1,-7.433541870E-1,1.365610199E0,9.475445709E0,9.602163196E0
8.951766529E1,-7.851173401E-1,1.388961639E0,9.467063141E0,9.600568118E0
8.952766429E1,-7.988887024E-1,1.424587555E0,9.413324890E0,9.553970816E0
8.953766429E1,-7.981402588E-1,1.459315338E0,9.405690765E0,9.551630641E0
8.954766429E1,-7.767347717E-1,1.473984833E0,9.396709442E0,9.543274938E0
8.955766429E1,-7.101232910E-1,1.465602264E0,9.429790649E0,9.569389572E0
8.956766429E1,-6.783892822E-1,1.461560669E0,9.478589172E0,9.614573537E0
8.957766329E1,-6.553372192E-1,1.451531525E0,9.557325439E0,9.689111424E0
8.958766329E1,-6.102809143E-1,1.441502380E0,9.623936920E0,9.750411978E0
8.959766329E1,-5.596861267E-1,1.420695648E0,9.657467194E0,9.777438176E0
8.960766329E1,-4.989125061E-1,1.395098877E0,9.714348907E0,9.826687604E0
8.961766329E1,-4.402345276E-1,1.383423157E0,9.737700348E0,9.845327528E0
8.962766229E1,-3.894900513E-1,1.354533234E0,9.793983307E0,9.894876037E0
8.963766229E1,-3.626957703E-1,1.303938446E0,9.815837860E0,9.908707110E0
8.964766229E1,-3.996688843E-1,1.302142181E0,9.823322296E0,9.917306611E0
8.965766229E1,-4.712200928E-1,1.328936462E0,9.842183075E0,9.942670073E0
8.966766229E1,-5.462141418E-1,1.329086151E0,9.834249573E0,9.938676197E0
8.967766129E1,-5.492079163E-1,1.297052765E0,9.839937744E0,9.940238932E0
8.968766129E1,-5.251080322E-1,1.254990234E0,9.828411713E0,9.922117502E0
8.969766129E1,-5.051994324E-1,1.224304047E0,9.846823425E0,9.935495883E0
8.970766129E1,-4.827461243E-1,1.198258209E0,9.863289185E0,9.947529346E0
8.971766129E1,-4.432283020E-1,1.177451477E0,9.910141754E0,9.989682322E0
8.972766029E1,-3.914360046E-1,1.134939880E0,9.944570160E0,1.001677525E1
8.973766029E1,-3.360511780E-1,1.073268127E0,9.945318604E0,1.000870606E1
8.974766029E1,-3.011737061E-1,1.010398865E0,9.940678253E0,9.996434144E0
8.975766029E1,-3.212319946E-1,9.644444275E-1,9.914782104E0,9.966757107E0
8.976766029E1,-3.891906738E-1,9.376501465E-1,9.902956696E0,9.954858537E0
8.977765929E1,-4.544549561E-1,8.907975769E-1,9.911938019E0,9.962257019E0
8.978765929E1,-5.099894714E-1,8.243357849E-1,9.900861053E0,9.948199251E0
8.979765929E1,-4.836442566E-1,7.476951599E-1,9.899962921E0,9.939930868E0
8.980765929E1,-4.011657715E-1,6.852749634E-1,9.873318329E0,9.905198159E0
8.981765950E1,-3.547622681E-1,6.691085815E-1,9.815538483E0,9.844712198E0
8.982765850E1,-3.603007507E-1,7.026388550E-1,9.733059998E0,9.765038398E0
8.983765850E1,-4.688250732E-1,7.804769897E-1,9.660161591E0,9.702971877E0
8.984765850E1,-6.384223938E-1,9.027726746E-1,9.616751862E0,9.680108368E0
8.985765850E1,-8.068222046E-1,1.000220032E0,9.577383728E0,9.663212781E0
8.986765850E1,-9.072633362E-1,1.054557037E0,9.581275635E0,9.681738485E0
8.987765750E1,-9.309141541E-1,1.125359802E0,9.645043030E0,9.754993126E0
8.988765750E1,-8.488847351E-1,1.161434784E0,9.717342682E0,9.823252254E0
8.989765750E1,-6.703060913E-1,1.163680115E0,9.776769104E0,9.868570098E0
8.990765750E1,-4.348457336E-1,1.171014862E0,9.864037628E0,9.942816751E0
8.991765750E1,-2.197430420E-1,1.165925446E0,9.957742767E0,1.002817581E1
8.992765650E1,-1.112187195E-1,1.185235291E0,1.003662872E1,1.010698117E1
8.993765650E1,-1.127156067E-1,1.188079376E0,1.011820908E1,1.018834591E1
8.994765650E1,-2.230361938E-1,1.200503540E0,1.008782227E1,1.016145226E1
8.995765650E1,-2.266287231E-1,1.221759338E0,1.012778915E1,1.020373312E1
8.996765650E1,-2.574645996E-1,1.246457977E0,1.016206787E1,1.024146322E1
8.997765550E1,-3.049159241E-1,1.268911285E0,1.009186386E1,1.017589435E1
8.998765550E1,-3.055146790E-1,1.270557861E0,1.010039612E1,1.018457943E1
8.999765550E1,-2.469863892E-1,1.250499573E0,1.007330246E1,1.015362861E1
9.000765550E1,-1.871109009E-1,1.271306305E0,9.995913391E0,1.007817021E1
9.001765550E1,-1.490899658E-1,1.312770081E0,9.906399536E0,9.994115512E0
9.002765550E1,-1.643582153E-1,1.344653778E0,9.842183075E0,9.934972324E0
9.003765450E1,-2.017803955E-1,1.382674713E0,9.805509338E0,9.904570565E0
9.004765450E1,-2.520758057E-1,1.384171600E0,9.746681671E0,9.847704140E0
9.005765450E1,-3.082090759E-1,1.398691406E0,9.707014160E0,9.812107541E0
9.006765450E1,-3.561094666E-1,1.432970123E0,9.682614899E0,9.794551986E0
9.007765450E1,-4.149371338E-1,1.465751953E0,9.622440033E0,9.742276623E0
9.008765350E1,-4.397854614E-1,1.446442108E0,9.612111511E0,9.730277166E0
9.009765350E1,-4.607418823E-1,1.475032654E0,9.559870148E0,9.683962084E0
9.010765350E1,-4.531077576E-1,1.474882965E0,9.509574738E0,9.633929525E0
9.011765350E1,-4.903802490E-1,1.480720825E0,9.461225281E0,9.588941066E0
9.012765350E1,-5.264552307E-1,1.482367401E0,9.457483063E0,9.587416446E0
9.013765250E1,-5.911207581E-1,1.471440125E0,9.508526917E0,9.639846675E0
9.014765250E1,-5.724096680E-1,1.349144440E0,9.482481079E0,9.595065970E0
9.015765250E1,-5.150788879E-1,1.259331207E0,9.548493805E0,9.644944546E0
9.016765250E1,-4.782554626E-1,1.154100037E0,9.587113495E0,9.668165304E0
9.017765250E1,-5.257067871E-1,1.137634277E0,9.606273651E0,9.687676338E0
9.018765150E1,-5.367837524E-1,1.190773773E0,9.629924469E0,9.718102914E0
9.019765150E1,-6.036946106E-1,1.176553345E0,9.671987000E0,9.761969959E0
9.020765150E1,-6.623725891E-1,1.124461670E0,9.642648010E0,9.730560731E0
9.021765150E1,-7.253915405E-1,1.106648712E0,9.681118011E0,9.771126353E0
9.022765150E1,-6.557862854E-1,1.119671631E0,9.875413971E0,9.960297250E0
9.023765050E1,-5.240602112E-1,1.004411316E0,9.935738525E0,1.000011906E1
9.024765050E1,-4.246669006E-1,8.530760193E-1,9.772877197E0,9.819226517E0
9.025765050E1,-3.640429688E-1,8.430468750E-1,9.892328796E0,9.934859049E0
9.026765050E1,-3.842509460E-1,8.692424011E-1,9.882449341E0,9.928042915E0
9.027765050E1,-4.971162415E-1,9.608518982E-1,9.766889648E0,9.826621715E0
9.028764950E1,-5.535488892E-1,1.062939606E0,9.745035095E0,9.818450284E0
9.029764950E1,-6.084846497E-1,1.127605133E0,9.660311279E0,9.744914618E0
9.030764950E1,-6.017486572E-1,1.201551361E0,9.610914001E0,9.704405961E0
9.031764950E1,-5.333409119E-1,1.232387238E0,9.614955597E0,9.708274922E0
9.032764950E1,-4.317022705E-1,1.212927704E0,9.578880615E0,9.665014967E0
9.033764850E1,-3.917353821E-1,1.233435059E0,9.627679138E0,9.714269105E0
9.034764850E1,-4.385879517E-1,1.269210663E0,9.518855438E0,9.613108964E0
9.035764850E1,-4.483177185E-1,1.261875916E0,9.509874115E0,9.603698521E0
9.036764850E1,-3.650907898E-1,1.283880157E0,9.440867615E0,9.534758563E0
9.037764850E1,-1.438508606E-1,1.357077942E0,9.598489838E0,9.695017317E0
9.038764750E1,-7.708969116E-2,1.400188293E0,9.690398712E0,9.791337870E0
9.039764750E1,-1.133143616E-1,1.316961365E0,9.761650543E0,9.850738485E0
9.040764750E1,-2.625540161E-1,1.366059265E0,9.877958679E0,9.975425815E0
9.041764750E1,-3.415896606E-1,1.411115570E0,9.937684479E0,1.004318194E1
9.042764750E1,-3.629951477E-1,1.435514832E0,9.903256073E0,1.001333856E1
9.043764650E1,-3.876937866E-1,1.451232147E0,9.936786346E0,1.004968179E1
9.044764650E1,-3.077600098E-1,1.407223663E0,9.927355957E0,1.003132050E1
9.045764650E1,-2.444416809E-1,1.336121521E0,9.890532532E0,9.983366477E0
9.046764650E1,-2.459385681E-1,1.297950897E0,9.877958679E0,9.965903370E0
9.047764650E1,-2.710862732E-1,1.258433075E0,9.831555176E0,9.915473703E0
9.048764550E1,-3.091072083E-1,1.235081635E0,9.770781555E0,9.853382470E0
9.049764550E1,-3.650907898E-1,1.187779999E0,9.727222137E0,9.806271622E0
9.050764550E1,-4.046086121E-1,1.135239258E0,9.655221863E0,9.730148278E0
9.051764550E1,-3.547622681E-1,1.180744629E0,9.637408905E0,9.715948978E0
9.052764550E1,-3.628454590E-1,1.242117004E0,9.617649994E0,9.704313623E0
9.053764450E1,-4.251159668E-1,1.195414124E0,9.578132172E0,9.661798715E0
9.054764450E1,-5.328918457E-1,1.159638519E0,9.602381744E0,9.686819415E0
9.055764450E1,-6.057902527E-1,1.150357819E0,9.600884857E0,9.688513559E0
9.056764450E1,-6.303392029E-1,1.156644745E0,9.629774780E0,9.719450442E0
9.057764450E1,-5.960604858E-1,1.176553345E0,9.612560577E0,9.702622673E0
9.058764450E1,-5.054988098E-1,1.184786224E0,9.620045013E0,9.705900963E0
9.059764350E1,-3.820056152E-1,1.153650970E0,9.657317505E0,9.733479349E0
9.060764350E1,-2.930905151E-1,1.127904510E0,9.671987000E0,9.741940420E0
9.061764350E1,-2.640509033E-1,1.139580231E0,9.737850037E0,9.807858549E0
9.062764350E1,-2.622546387E-1,1.150806885E0,9.771080933E0,9.842111388E0
9.063764350E1,-2.799179077E-1,1.188528442E0,9.795629883E0,9.871439545E0
9.064764250E1,-2.644999695E-1,1.204395447E0,9.831106110E0,9.908136856E0
9.065764250E1,-2.082170105E-1,1.199156342E0,9.856253815E0,9.931116227E0
9.066764250E1,-1.740879822E-1,1.218915253E0,9.871072998E0,9.947569711E0
9.067764250E1,-1.480421448E-1,1.265019379E0,9.919123077E0,1.000055964E1
9.068764250E1,-7.499404907E-2,1.236877899E0,9.904303894E0,9.981519257E0
9.069764150E1,-2.589614868E-2,1.228495331E0,9.988728333E0,1.006402331E1
9.070764150E1,-2.859054565E-2,1.238973541E0,9.989925842E0,1.006650342E1
9.071764150E1,-3.802093506E-2,1.279688873E0,9.979896698E0,1.006167915E1
9.072764150E1,-8.083190918E-2,1.306034088E0,9.982441406E0,1.006783965E1
9.073764150E1,-1.884580994E-1,1.304686890E0,9.945617981E0,1.003259893E1
9.074764050E1,-3.028202820E-1,1.310075684E0,9.933193817E0,1.002378860E1
9.075764050E1,-3.634442139E-1,1.306483154E0,9.918674011E0,1.001094821E1
9.076764050E1,-3.453318787E-1,1.283431091E0,9.876312103E0,9.965339444E0
9.077764050E1,-3.065625000E-1,1.257684631E0,9.855205994E0,9.939860984E0
9.078764050E1,-2.585124207E-1,1.228046265E0,9.818981323E0,9.898854506E0
9.079763950E1,-2.026785278E-1,1.195114746E0,9.811945953E0,9.886539396E0
9.080763950E1,-1.495390320E-1,1.132095795E0,9.788594513E0,9.854977694E0
9.081763950E1,-1.076261902E-1,1.074166260E0,9.806257782E0,9.865500912E0
9.082763925E1,-1.428030396E-1,1.069376221E0,9.784702606E0,9.844001387E0
9.083763925E1,-2.161505127E-1,1.126557312E0,9.752968597E0,9.820195970E0
9.084763825E1,-3.112028503E-1,1.190324707E0,9.690997467E0,9.768784573E0
9.085763825E1,-3.770658875E-1,1.185983734E0,9.638905792E0,9.718911512E0
9.086763825E1,-4.155358887E-1,1.150357819E0,9.641749878E0,9.719019184E0
9.087763825E1,-3.743714905E-1,1.095422058E0,9.650581512E0,9.719764762E0
9.088763825E1,-2.788700867E-1,1.034947815E0,9.658814392E0,9.718105832E0
9.089763725E1,-1.920506287E-1,1.023421783E0,9.709109802E0,9.764788208E0
9.090763725E1,-1.682501221E-1,1.026565247E0,9.740245056E0,9.795637706E0
9.091763725E1,-2.076182556E-1,1.040935364E0,9.760003967E0,9.817552099E0
9.092763725E1,-2.604583740E-1,1.018931122E0,9.762548676E0,9.819033345E0
9.093763725E1,-3.040177917E-1,1.019380188E0,9.744885406E0,9.802772790E0
9.094763625E1,-3.501219177E-1,1.046324158E0,9.717941437E0,9.780376545E0
9.095763625E1,-3.631448364E-1,1.063987427E0,9.699829102E0,9.764764617E0
9.096763625E1,-3.284170532E-1,1.052012329E0,9.700727234E0,9.763129445E0
9.097763625E1,-2.365081787E-1,9.678872681E-1,9.740245056E0,9.791073263E0
9.098763625E1,-7.918533325E-2,9.014254761E-1,9.808802490E0,9.850454025E0
9.099763525E1,5.942642212E-2,9.072633362E-1,9.867031403E0,9.908832775E0
9.100763525E1,2.029779053E-1,9.874964905E-1,9.906698914E0,9.957862859E0
9.101763525E1,2.836601257E-1,1.074166260E0,9.924811249E0,9.986800015E0
9.102763525E1,2.757266235E-1,9.776170349E-1,9.896370392E0,9.948362035E0
9.103763525E1,1.511856079E-1,1.020577698E0,1.003992188E1,1.009279283E1
9.104763425E1,1.691482544E-2,1.112037506E0,1.005653732E1,1.011784841E1
9.105763425E1,-1.757345581E-1,1.123713226E0,9.924212494E0,9.989174524E0
9.106763425E1,-3.213816833E-1,1.210981750E0,9.924362183E0,1.000313589E1
9.107763425E1,-4.989125061E-1,1.233884125E0,9.766590271E0,9.856858995E0
9.108763425E1,-4.737648010E-1,1.203347626E0,9.881700897E0,9.965967651E0
9.109763325E1,-4.331991577E-1,1.294208679E0,9.978250122E0,1.007115252E1
9.110763325E1,-5.276527405E-1,1.296603699E0,9.543554077E0,9.645673797E0
9.111763325E1,-2.360591125E-1,1.312620392E0,9.641749878E0,9.733552122E0
9.112763325E1,-1.589694214E-1,1.388811951E0,9.690099335E0,9.790408318E0
9.113763325E1,2.484832764E-2,1.201701050E0,9.653575287E0,9.728114857E0
9.114763225E1,3.951782227E-2,1.192869415E0,9.739945679E0,9.812799851E0
9.115763225E1,-1.007405090E-1,1.328786774E0,9.825417938E0,9.915374960E0
9.116763225E1,-3.278182983E-1,1.502874756E0,9.433832245E0,9.558414523E0
9.117763225E1,-6.944059753E-1,1.626218262E0,9.580078125E0,9.741903427E0
9.118763225E1,-9.267228699E-1,1.498533783E0,9.752369843E0,9.910254100E0
9.119763125E1,-1.003812561E0,1.227597198E0,9.750124512E0,9.878236813E0
9.120763125E1,-1.027164001E0,1.127156067E0,9.903106384E0,1.001983347E1
9.121763125E1,-7.827223206E-1,1.093925171E0,1.007839188E1,1.016775832E1
9.122763125E1,-8.419990540E-1,1.310075684E0,1.024933640E1,1.036697435E1
9.123763125E1,-6.110293579E-1,1.573677521E0,9.648336182E0,9.794907294E0
9.124763125E1,-7.958949280E-1,1.731150055E0,1.001357666E1,1.019323534E1
9.125763025E1,-1.013093262E0,1.821262665E0,9.623787231E0,9.846859211E0
9.126763025E1,-1.028511200E0,1.795965271E0,9.233399048E0,9.462504136E0
9.127763025E1,-1.013242950E0,1.786235504E0,9.281149750E0,9.505631974E0
9.128763025E1,-1.013392639E0,1.805245972E0,9.236093445E0,9.465268078E0
9.129763025E1,-1.068777466E0,1.837578735E0,9.226363678E0,9.468092078E0
9.130762925E1,-1.067879333E0,1.740730133E0,9.315428467E0,9.536651152E0
9.131762925E1,-1.109043732E0,1.529669037E0,9.478140106E0,9.664626492E0
9.132762925E1,-6.686595154E-1,1.115330658E0,9.925559692E0,1.001038477E1
